response_id,participant_id,is_spam,shown_maps_json,extra_shape_rating,extra_winner_rating,extra_population_rating,survey_summary,reason_explain,extra_suggestions
response_000503,participant_000449,false,"[[4,1],[0,3],[3,4],[3,0],[4,3]]",6,1,6,"The questions where about which of the repartition of districta was better, considering the grid/the votes/ colores.","For some of answer i was considering the shape of diatricts, for others the colores inside the grid.",No.
response_000504,participant_000450,false,"[[1,2],[0,4],[2,1],[2,1],[4,1]]",5,7,5,rating survey,nothing,i am very proud this survey
response_000505,participant_000451,false,"[[3,0],[4,2],[2,1],[2,4],[2,4]]",5,1,3,Related to maps and surveys.,It is very useful,
response_000506,participant_000452,false,"[[2,1],[3,1],[1,4],[4,1],[4,1]]",10,3,1,"The shape of the district, shows the region of each neighborhood the amount of votes of each population",That each neighborhood that is divided shows how the election is going.,none
response_000507,participant_000453,false,"[[4,2],[1,3],[3,1],[4,0],[2,3]]",5,2,6,I was asked how fair different district maps were in terms of gerrymandering.,Population and shape of the districts is the most important in determining fairness of the maps.,
response_000508,participant_000279,false,"[[3,1],[3,2],[2,4],[2,0],[1,3]]",7,5,7,If I think the city is well divided into districts,The shapes and how well they are divided.,No comments
response_000509,participant_000454,false,"[[4,2],[4,2],[4,2],[0,2],[1,0]]",2,4,6,asked to judge which district plan was better,I just went with my gut,
response_000510,participant_000455,false,"[[1,4],[2,3],[1,4],[4,2],[4,2]]",9,3,7,What makes us feel more divident,The shapes of districts,Nice survey
response_000511,participant_000166,false,"[[4,3],[3,0],[1,2],[0,3],[2,0]]",1,1,9,"how did I make my choices, size, distribution, shape, etc.?",I looked at the overall map and I was more concerned that all voters were included in the overall mapping.,none at this time.
response_000512,participant_000456,false,"[[0,2],[1,2],[0,2],[1,2],[2,3]]",10,6,6,Which of the 2 maps shows the distribution more fairly and what would be the reason for selecting such an option.,I based it on having a more harmonious form and on the voting of the districts.,Nothing more to add.
response_000513,participant_000457,false,"[[3,4],[1,2],[0,4],[4,2],[1,3]]",5,6,8,IN THIS SURVEY THE SHAPE OF THE DISTRICTS AND THE WINNER OF ELECTIONS AND THE DISTRIBUTION INSIDE OF DISTRICTS,MY POINT OF VIEW,NONTHING
response_000514,participant_000171,false,"[[0,2],[1,0],[2,1],[4,1],[1,0]]",9,7,10,Map using vote for city and district.,Map and shape based answer.,Thank you for giving me opportunity.
response_000515,participant_000458,false,"[[0,2],[0,4],[0,3],[1,4],[4,2]]",5,10,4,"Every Ruling party gerrymandered the district or city by caste, gender, and the party members for winning in the election.","The ruling party has the power to alter the shape of the district, city or ward of the city to win the election. It is a bad destiny for people",-------
response_000516,participant_000459,false,"[[2,0],[4,0],[0,4],[4,3],[0,4]]",6,7,6,about city and district votes,my own opinion,give new experience to me
response_000517,participant_000460,false,"[[0,3],[3,2],[1,4],[0,2],[1,4]]",6,6,5,Which map do I think is more fairly divided,I thought the ones that were more according to geography division were more fair.,The shape along with the ability to not have a strange shape and follow geography were important.
response_000518,participant_000271,false,"[[3,4],[0,2],[0,1],[3,4],[3,4]]",7,2,1,Asked to determine which map looked the most fair based on the information given,I tried to look at the information as a whole and make the most informed decision I could,
response_000519,participant_000461,false,"[[1,2],[2,4],[3,4],[0,2],[2,0]]",7,6,7,"It ask about vote map as vote, city and distt.",shape of map,na
response_000520,participant_000403,false,"[[3,4],[1,0],[2,0],[1,4],[2,0]]",8,2,2,which map depicted fairest distribution of districts,lines drawn to dividie,
response_000521,participant_000462,false,"[[1,0],[2,3],[2,1],[4,0],[1,4]]",1,1,10,Asking if the distribution of voters is fair or not.,I tried to see an equal division of voters.,The red line used to divide the areas was very difficult to see.
response_000522,participant_000463,false,"[[0,2],[4,0],[2,1],[1,2],[1,2]]",5,1,2,this survey divided in the district,because i like that,nice survey
response_000523,participant_000219,false,"[[2,3],[2,4],[3,1],[1,2],[4,3]]",9,2,3,I was asked which map shows the city divided best,I looked at the shape and diversity of the sections.,
response_000524,participant_000464,false,"[[0,2],[2,4],[0,1],[0,2],[0,1]]",1,10,10,Which map distribution is more fair,I look at the winner and the distribution of the other votes,no
response_000525,participant_000465,false,"[[4,3],[3,1],[3,4],[0,3],[2,1]]",5,8,4,What district appears to be more even,Looked at what one looks to be more even.,
response_000526,participant_000195,false,"[[3,1],[4,0],[2,4],[2,4],[2,0]]",7,3,7,distribution is based on which factor,"I found the district distribution to favor it,a nonconfusing one.",interesting survey
response_000527,participant_000466,false,"[[3,4],[3,0],[3,0],[3,1],[0,1]]",4,5,7,0are these districts fair or not,wild guessing,
response_000528,participant_000077,false,"[[4,2],[3,0],[0,3],[0,4],[3,0]]",5,3,2,it was distribution of districts,i guessed,
response_000529,participant_000467,false,"[[0,4],[0,1],[3,0],[2,3],[3,2]]",5,4,7,the survey asked the question about the election parties,i response about the large parties,good and understood
response_000530,participant_000096,false,"[[2,1],[1,0],[2,3],[2,0],[1,0]]",10,9,9,good,good,god
response_000531,participant_000468,false,"[[0,1],[3,0],[4,1],[4,1],[1,2]]",8,7,8,it was asked to find out the total number if districts that could be formed.,i felt like based on shapes and distribution of votes the districts could be formed,
response_000532,participant_000320,false,"[[1,4],[4,2],[1,0],[3,4],[1,4]]",10,2,9,"Two Maps A and B were asked to compare and select one among them based upon their winners, shape and distribution of districts.",I have selected the choices based upon the distribution and shape of districts.,
response_000533,participant_000469,false,"[[4,1],[2,4],[0,2],[4,0],[3,4]]",4,1,8,which map you thought was a better district division,looked for districts that were connected and showed a variety of different types of colors so that each district was equally presentative of the entire community.,
response_000534,participant_000338,false,"[[3,0],[1,4],[4,3],[0,4],[0,2]]",8,1,2,Which of the two maps is more fair at divided the city into districts? What makes you think so and any other features of you think so?,My responses are which Map approximately like to the city votes.,consider my responses.
response_000535,participant_000470,false,"[[2,0],[3,0],[4,0],[2,4],[4,0]]",6,7,8,The distribution inside districts,The distribution inside districts,
response_000536,participant_000471,false,"[[3,1],[1,0],[0,3],[4,0],[4,1]]",5,5,2,Which districting seemed more fair and why it seemed so.,"I looked to see if it made geometric sense, then compared the results with the citywide distribution to see how balanced they were.",
response_000537,participant_000472,false,"[[4,2],[0,1],[1,2],[0,1],[3,4]]",9,8,9,information on completing SURVEY,EASY SURVEY,ONLINE SURVEY GOOD QUESTIONS AND EASILY.
response_000538,participant_000473,false,"[[2,3],[1,4],[2,3],[1,0],[2,4]]",8,1,1,"The questions requested information on shape, winner of election, and population distribution.",Good shape helps beat gerrymandering.,Good task
response_000539,participant_000474,false,"[[4,3],[0,4],[3,0],[3,1],[4,1]]",7,8,4,It is about how many population in districts,In the map there are 5 different. in that map they are 3 fare and 2 unfair,This survey is about how many population in districts
response_000540,participant_000475,false,"[[4,3],[2,3],[2,4],[2,4],[4,2]]",1,2,10,The questions focused on the distribution voters in voting districts.,I believe that voting districts should be as equatable as possible to not give an advantage to one political party or the other.,
response_000541,participant_000011,false,"[[2,3],[0,4],[2,1],[0,2],[3,2]]",6,4,5,about maps and the attributes,nothing,
response_000542,participant_000476,false,"[[4,3],[0,1],[2,4],[0,1],[0,4]]",3,3,7,"what influenced your choice the most, the distribution, shape or winner of the election",I went with my gut,nothing
response_000543,participant_000477,false,"[[0,3],[1,2],[1,2],[0,4],[0,2]]",3,1,1,"What is most important in determining districts: distribution within districts population within districts, winners, or the shape of the districts?","Overall, I think the population's distribution within a district is most important. When that is not clear, I would go with the shape of the districts.",
response_000544,participant_000142,false,"[[3,4],[1,0],[0,1],[2,1],[3,0]]",9,9,7,I was presented with a map of population and their political affiliation and I was asked if I think they are gerrymandered.,"My reasoning behind my responses are looking at the shape of the districts, the winner of election, and the distribution inside the districts.",
response_000545,participant_000478,false,"[[0,1],[1,4],[1,4],[0,3],[2,3]]",4,6,10,"The survey wanted know which map of a city divided in districts where more fair and wanted us to tell why whe think so. The preset answers were the shape of the district, the winner of the election, the distribution inside the district or none of the above. We could also provide answers based on other features we considered.","I used the following priority order: the distribution inside the districts, the election winner and then the shape of the districts. If the shape of A were better than the shape of B but B had a better distribution B would be a more fair map.",No
response_000546,participant_000479,false,"[[3,0],[0,2],[3,1],[0,1],[3,4]]",10,4,5,Which district appears more fair,I looked at which shape seemed most similar to the other shape,N/a
response_000547,participant_000480,false,"[[0,4],[4,2],[3,1],[0,1],[4,2]]",5,3,7,map study base,add more geographical area,
response_000548,participant_000481,false,"[[3,4],[4,2],[3,2],[1,3],[0,1]]",10,1,10,Gerrymandering of counties.,Unusual shaped counties tells all.,
response_000549,participant_000409,false,"[[3,4],[2,4],[1,3],[1,2],[1,3]]",7,6,7,ABOUT DISTRIBUTION OF CITY AND DISTRICT VOTES,MY OWN OPINION,SURVEY GIVES NEW EXPERIENCE TO ME
response_000550,participant_000148,false,"[[1,0],[0,4],[4,3],[2,0],[1,4]]",8,5,8,Which map is more fair.,I looked at the shape and make up of the maps.,na
response_000551,participant_000413,false,"[[2,3],[2,3],[4,0],[3,4],[2,3]]",10,4,2,About districts for gerrymandering,I chose the fairest distributions,
response_000552,participant_000482,false,"[[1,3],[2,0],[2,4],[1,2],[0,1]]",3,3,9,Which map is fair?,It derives from the distribution inside the maps,None
response_000553,participant_000084,false,"[[2,1],[3,0],[2,1],[4,1],[3,2]]",4,5,3,I will be presented with a map of a population and their political affiliation. These voters are divided into groups (districts) who each elect a single representative. I will be asked to answer if i think the shown examples are gerrymandered (manipulated) or not and my reasoning as to why.,Because I think the reasoning behind my Ansar is in all the proprietors .. I am giving answer a lot of thought,I like to do this survey
response_000554,participant_000483,false,"[[3,4],[4,2],[2,3],[1,3],[4,2]]",10,8,9,"Choose the map based on the the districts divided, based on the vote, , based on the cities",It based on the vote and how the district divided in the cities,No
response_000555,participant_000401,false,"[[3,0],[4,2],[4,2],[0,3],[3,0]]",10,1,1,What sections are more divided easily,The shapes of the districts,
response_000556,participant_000484,false,"[[2,3],[2,1],[1,0],[0,1],[1,2]]",6,9,10,Determine which maps were best and the reason for selecting.,It was difficult to just election fairness based on shape of districts alone. I felt that the election results and distribution of people were more reliable factors.,
response_000557,participant_000445,false,"[[1,4],[1,2],[2,0],[0,3],[3,4]]",6,10,6,two maps given and have to tell which is more fair at dividing this city into districts,main aim is to winning the election and distribution of cities in the districts should be fair.,none
response_000558,participant_000485,false,"[[4,1],[3,2],[2,3],[3,1],[3,4]]",6,3,8,Which map makes the most logical sense and proves to be reasonable?,"I analyzed in general and if it was not clear, I looked for points that showed inconsistency between the map and the graphics.",
response_000559,participant_000486,false,"[[1,0],[4,2],[3,4],[1,0],[4,0]]",7,8,8,The questions asked which map looked more fair and to classify and explain why I thought the map selected was more fair.,"I looked at all the information given, and examined how the maps were divided, and then went with what seemed to be the most fair to me.",
response_000560,participant_000487,false,"[[3,4],[0,4],[1,4],[1,4],[1,4]]",5,10,3,what is the best distribution for the districts,the color of the winner in the districts has been taken into account,none
response_000561,participant_000488,false,"[[4,2],[4,3],[2,3],[2,3],[1,4]]",7,8,7,see how the district are spread out and which is the winner,by which has more grouped together,none
response_000562,participant_000262,false,"[[0,3],[0,3],[0,1],[2,0],[4,3]]",6,4,8,which map is better,matching distribution in districts,none
response_000563,participant_000083,false,"[[1,3],[2,4],[3,4],[4,1],[2,1]]",6,7,8,IN THIS SURVEY ARE MORE ARE FAIR IN THIS PICTURE,ONE PICTURE IS BETTER THAN ANOTHER PICTURE,GOOD
response_000564,participant_000489,false,"[[1,2],[3,1],[3,4],[3,4],[2,4]]",1,5,9,"It asked what chart I thought was more fair in basically spreading out the voters, and why, including the shape of the district, the winner of the election, and the distribution of different parties inside the districts.","First, I tried to make sure that one party doesn't dominate whole districts, or multiple districts. Then, I tried to pick which graph most equally resembled the city wide election.",
response_000565,participant_000299,false,"[[0,1],[0,4],[2,0],[0,3],[4,0]]",7,8,4,"The shape, winner, distribution of the districts.",The more pie and bar charting analysis .,Needs more analyzing factors.
response_000566,participant_000459,false,"[[2,1],[4,2],[3,4],[2,4],[0,3]]",6,7,6,about distribution city and district votes,answer about own opinion,give new experience
response_000567,participant_000490,false,"[[1,4],[2,1],[1,3],[4,2],[4,0]]",2,5,8,what map represents more accurate results,I was looking at all 3 components of decision-making.,
response_000568,participant_000491,false,"[[3,4],[3,4],[2,0],[0,2],[4,0]]",5,8,8,whether we placed greater emphasis on the outcome of the election to determine districts or the distribution of various parties within the district.,The party who has the majority in the district should have the majority of the representatio,
response_000569,participant_000398,false,"[[1,4],[3,0],[0,2],[4,2],[1,4]]",4,4,5,This survey is about how to recognize gerrymandering,I choose the map that has equal distribution of vote inside the districts,
response_000570,participant_000053,false,"[[2,3],[4,3],[4,3],[4,3],[3,2]]",8,9,7,The votes collected in the cites and The shape of the districts. The winner of election. The distribution inside districts.,Collect the full details of the votes.,I like to answer interested. thank you
response_000571,participant_000096,true,"[[0,3],[4,3],[3,4],[0,4],[0,2]]",10,10,9,good,good,good
response_000572,participant_000100,true,"[[4,2],[1,4],[0,3],[0,1],[3,0]]",10,10,9,good,good,good
response_000573,participant_000492,false,"[[1,2],[2,1],[3,2],[1,3],[4,2]]",3,1,6,I was to state which drawing of districts I thought was more fair.,I tried to compare city votes to overall district distribution.,Thanks!
response_000574,participant_000493,false,"[[4,0],[4,1],[3,0],[3,2],[1,0]]",10,2,9,You had to chose between A or be grids that were more equal to the city's.,"I counted the boxes the boxes and after that, I rationalized the the percentage of squares compared to the city's projects.",No final comments.
response_000575,participant_000494,false,"[[1,2],[1,3],[1,4],[2,4],[1,4]]",8,1,1,It asked you to evaluate different districts and determine which was most fair.,I think districts should be normal shapes and they are what they are. When you have weird shapes to include certain voters I think they are up to no good.,
response_000576,participant_000495,false,"[[1,2],[2,1],[4,2],[4,2],[0,2]]",5,7,9,Distribution of voters inside districts,Depended on the make up of voters in the district.,
response_000577,participant_000496,false,"[[1,4],[1,3],[0,4],[4,1],[2,0]]",5,10,5,Graphs and maps,I made my best attempt at understanding but they still seem complicated,Bonus please
response_000578,participant_000497,false,"[[4,0],[3,1],[1,2],[0,3],[1,4]]",7,10,7,election results,population at a given area and how one may win the election,it was good.
response_000579,participant_000498,false,"[[0,3],[2,1],[3,0],[3,1],[2,1]]",8,6,7,The different ways voters were split up. in a city,The most even splits were most important,
response_000580,participant_000242,false,"[[2,0],[3,1],[0,2],[3,2],[0,3]]",7,5,7,Statics detail for understanding vote counting results,Clerly mention that image for vote counting and winner details,No
response_000581,participant_000499,false,"[[0,1],[4,0],[2,1],[1,3],[2,1]]",3,8,5,which map is better.,It looked to be more fair.,none
response_000582,participant_000409,false,"[[2,0],[4,2],[3,0],[4,2],[0,1]]",7,6,7,ABOUT DISTRIBUTION OF CITY AND DISTRICT VOTES,MY RESPONSES IS ABOUT MY OPINION,SURVEY GIVES A NEW EXPERIENCE
response_000583,participant_000500,false,"[[3,1],[4,1],[3,4],[0,3],[4,0]]",6,4,7,it was differ from map A and map B,based on the instructions,
response_000584,participant_000501,false,"[[4,1],[1,0],[2,3],[4,0],[4,0]]",10,3,5,To select which gerrymandering map is most fair and why,I thought what was the best even for each size,None
response_000585,participant_000461,false,"[[2,3],[3,1],[4,0],[3,4],[1,0]]",8,5,2,It ask about vote result view as map,easy to justify share percent fo vote as city and districts.,na
response_000586,participant_000320,false,"[[1,0],[3,1],[1,0],[4,3],[0,4]]",10,7,9,"Map A and B were asked to compared on the basis of distribution, shape of districts and the winners.",I have made my choices based upon the fair distribution and shape of districts.,
response_000587,participant_000410,false,"[[1,2],[1,2],[1,4],[3,4],[3,0]]",6,7,6,survey about distribution of city and district votes,responses about my own opinion,I like to work this type of work
response_000588,participant_000502,false,"[[3,1],[3,4],[1,3],[3,4],[2,0]]",6,5,6,SURVEY ABOUT DISTRIBUTION OF CITY AND DISTRICT VOTES,RESPONSES ABOUT OUR OWN OPINION,I like to work this type of survey
response_000589,participant_000503,false,"[[1,3],[4,3],[3,2],[0,1],[3,1]]",6,1,10,The survey asked which voting map seemed the most fair.,I went by the diversity of the colored cubes inside the different districts. I also looked at how to shape of the districts were. If they were evenly sized with the others.,
response_000590,participant_000504,false,"[[0,4],[4,3],[2,3],[3,1],[3,2]]",6,5,6,survey about distribution of city and district votes,responses about our own opinion,I like to work this type of survey
response_000591,participant_000089,false,"[[2,4],[2,1],[4,3],[2,4],[2,4]]",5,10,2,How the map looks like,it is like the election results,
response_000592,participant_000091,false,"[[3,2],[2,4],[4,0],[3,2],[3,1]]",8,7,5,compared two maps of a district,favoured my response according to shape,
response_000593,participant_000450,false,"[[4,0],[2,1],[4,0],[1,0],[3,2]]",6,6,6,rating survey,i am very proud,use this survye
response_000594,participant_000505,false,"[[2,3],[4,2],[2,4],[4,1],[4,1]]",8,1,2,"The questions asked which choice between 2 different maps seemed to be less touched by gerrymandering and therefore more fair, and the reasons I think so.",The maps that had less stretchy elongated shapes and were divided more into block like shapes seemed more fair because gerrymandering on purpose usually results in unconventional looking divisions with strange looking shapes that were more clearly manipulated that way on purpose.,
response_000595,participant_000506,false,"[[0,1],[1,2],[2,4],[3,1],[3,1]]",2,5,10,Deciding which way of dividing up a city was fairest based on the election results,I was trying to select the one with the most even distribution of votew in each section & the closest relationship to the pie chart,
response_000596,participant_000439,false,"[[0,1],[1,4],[4,0],[4,2],[2,4]]",5,9,1,The winner of election,i think its right,
response_000597,participant_000507,false,"[[2,4],[2,4],[3,0],[0,1],[4,1]]",4,9,6,which is the district shows by election way.,yes its a good thing we can use map.,no
response_000598,participant_000508,false,"[[2,3],[0,1],[2,1],[1,3],[3,1]]",7,5,3,Some time rotes are not clear,Its not very fair,nothing
response_000599,participant_000509,false,"[[2,3],[2,3],[1,0],[1,0],[0,4]]",2,8,3,to see who win the election,i think that i'm right,
response_000600,participant_000510,false,"[[2,3],[2,3],[4,2],[3,1],[1,0]]",8,10,10,About their attribute and their population in their tasks.,Nothing,Nothing
response_000601,participant_000341,false,"[[2,0],[3,1],[1,3],[4,3],[3,2]]",4,4,4,"which map select regarding different criteria like shape ,distribution,winner etc",what i feel from initial view i responded,nice
response_000602,participant_000405,false,"[[0,3],[0,4],[4,3],[2,0],[1,3]]",5,5,10,Which divided map is better? Are there other features of the maps that contribute?,"I think that the divisions need to be fair and just, based on the distribution within the districts.",none
response_000603,participant_000511,false,"[[4,2],[0,2],[1,3],[1,3],[3,4]]",9,8,8,example information is very good,explain the reasoning behind their answers,good
response_000604,participant_000512,false,"[[4,1],[4,0],[1,0],[1,0],[3,2]]",2,5,8,Choosing a fair district for the voters,I looked at the overall make up of the city as long as the voice was close to the overall make up I was fine if the lines wandered a bit as it was to make the election fair.,
response_000605,participant_000513,false,"[[1,3],[2,3],[4,1],[2,0],[1,3]]",9,7,8,what does the map shows,idea of how people will think while look at the map,
response_000606,participant_000208,false,"[[2,4],[2,1],[0,4],[1,4],[2,0]]",9,8,8,IN TWO MAP WHICH MAP DIVIDING A DISTRICT,IN IT WE CAN FIND THE SHAPE OF DISTRICT,YES I HAVE UNDERSTOOD THE SURVEY
response_000607,participant_000064,false,"[[4,1],[3,0],[4,2],[2,1],[0,1]]",7,9,7,HOW TO FIND DISTRICT,THE SHAPE OF DISTRICT IS EASY TO FIND,I HAVE UNDRESTAND THE SURVEY
response_000608,participant_000288,false,"[[4,1],[1,0],[2,4],[1,4],[2,1]]",10,0,10,"The goal is to know which ""decoupage"" of the map into electoral districts is the most fair.",Electoral districts should be made around one central location and include about the same number of people. They should not extend unduly into one direction.,
response_000609,participant_000514,false,"[[4,1],[2,1],[0,1],[3,1],[4,1]]",1,1,10,I feel the maps that created a more equal distribution of the population according to their political associations were less gerrymandered,I felt that the less gerrymandered maps would truly represent the diversity of the community and would create a more fair elaection,
response_000610,participant_000515,false,"[[1,4],[1,0],[4,1],[1,0],[4,1]]",9,9,8,HOW TO DIVIDE DISTRICT,THE SHAPE OF DISTRICT IS VERY EASY METHOD,I HAVE UNDERSTAND THE SURVEY
response_000611,participant_000343,false,"[[0,3],[1,2],[0,3],[2,3],[4,3]]",3,5,4,I answered questions about gerrymandering.,I just felt like I should answer that way.,
response_000612,participant_000516,false,"[[0,4],[2,0],[1,3],[1,2],[1,4]]",3,6,9,group the districts,try to be fair,none
response_000613,participant_000517,false,"[[4,1],[2,3],[1,4],[1,3],[2,4]]",7,4,7,select the maps which is similar,i choose correct answers tor to give accurate answers,
response_000614,participant_000518,false,"[[0,4],[0,3],[4,3],[1,4],[0,1]]",9,5,10,I chose which map was fairer and more evenly distributed.,The distribution inside districts,
response_000615,participant_000519,false,"[[2,1],[0,4],[2,1],[4,2],[1,2]]",2,5,10,Questions that required an answer were regard to how the voting system is being implemented along with population being a key factor.,I would consider the amount of districts within the gerrymandering scope. Having to perceive the fairness of boundaries wasn't always direct considering the placement of districts being disproportionate.,Thank You.
response_000616,participant_000520,false,"[[0,2],[2,4],[3,0],[1,2],[4,0]]",5,5,7,I was asked to give my opinion as to what election map was more fairly distributed in terms of boundary lines.,I assessed the map in terms of where the boundary lines were drawn and the coloring contained on the maps.,Thank you for the opportunity to provide feedback on this survey.
response_000617,participant_000521,false,"[[2,4],[1,4],[1,0],[2,1],[2,0]]",7,6,10,I was asked which map was fair and why I thought that way.,I looked at the city percentage versus the district percentage. Then I looked to see if there were some odd shapes that seemed like one side or the other was trying to boost the voters in that district.,
response_000618,participant_000522,false,"[[0,1],[3,0],[3,4],[4,2],[3,2]]",4,10,6,If any of the graphics were biased.,I took into consideration the graphics vs. the number of the squares inside the districts.,No additional comments.
response_000619,participant_000219,false,"[[1,4],[4,0],[3,1],[1,0],[1,3]]",2,2,9,Which map most fairly divides the districts,I looked to see how the district was divided by voters and looked for diversity.,
response_000620,participant_000353,false,"[[4,1],[2,1],[4,2],[1,3],[1,0]]",7,8,7,It is about the opinion on the shape of the district division,I like the shape of the district.,
response_000621,participant_000523,false,"[[3,0],[0,1],[0,3],[0,3],[3,4]]",3,4,8,what we thought made the outcome of an election,just looked at the maps and graphs and figured on what would be the best option,
response_000622,participant_000356,false,"[[0,4],[4,2],[2,4],[0,4],[3,4]]",7,8,8,It is about the opinion on the division of districts.,I like the shape of the district.,
response_000623,participant_000524,false,"[[3,4],[3,4],[3,1],[2,1],[2,4]]",7,8,8,It is about the opinion on the division of districts.,I like the shape of the districts.,
response_000624,participant_000525,false,"[[3,0],[1,0],[3,1],[3,0],[4,2]]",5,5,5,ELECTION BETWEEN A AND B,IT'S DEPENDS ON THE WINNER OF ELECTION,NO COMMENTS
response_000625,participant_000526,false,"[[3,0],[3,1],[1,4],[0,4],[1,4]]",10,2,2,Which map is more fair and why?,I looked for shapes that were closer to squares.,
response_000626,participant_000359,false,"[[3,2],[2,1],[4,1],[1,0],[3,0]]",8,6,8,It is about the opinion on the division of districts.,I like the shapes of the districts.,
response_000627,participant_000527,false,"[[0,1],[2,3],[1,0],[0,3],[3,4]]",2,2,7,I was asked which maps I thought were more equal in deciding voting.,I tried to pick the map that I thought did the best job of equally dividing the districts for voting purposes.,
response_000628,participant_000528,false,"[[3,0],[0,1],[1,4],[0,4],[4,3]]",1,2,9,"Based on a map, I had to judge which distribution was more fair.",I looked mostly at the distribution of the people (blocks) within the districts,
response_000629,participant_000360,false,"[[0,3],[1,2],[4,3],[3,4],[3,4]]",8,7,7,It is about the opinion on the division of the districts.,I like the shape of the districts.,
response_000630,participant_000529,false,"[[4,2],[3,2],[4,0],[4,3],[2,1]]",1,1,10,We were to find out which map was more fair.,I feel like the distribution inside the districts was most important.,no suggestions at this time.
response_000631,participant_000530,true,"[[4,3],[1,2],[4,1],[2,0],[3,1]]",6,7,6,NIL,NIL,
response_000632,participant_000531,false,"[[0,2],[0,2],[3,4],[3,4],[3,2]]",7,3,6,Which map do I feel better or more fair about,I looked at how it was separated and how it was drawn,
response_000633,participant_000361,false,"[[2,4],[0,4],[4,2],[2,0],[0,3]]",7,8,9,It is about the opinion on the division of the districts.,I like the shape of the district,
response_000634,participant_000240,false,"[[2,3],[4,1],[1,4],[3,0],[2,0]]",4,6,10,It was about the distribution of maps.,I chose based on the map data.,no
response_000635,participant_000362,false,"[[2,3],[1,2],[4,2],[2,1],[3,0]]",9,8,8,It is about the opinion on the division of the districts.,I like the shape of the districts.,
response_000636,participant_000370,false,"[[0,1],[2,4],[1,4],[2,4],[0,3]]",7,5,3,Questions based on district maps and which layouts I preferred and why.,I mostly looked at the layout of the maps in comparison to election results and how districts were distributed.,
response_000637,participant_000364,false,"[[4,2],[3,1],[3,2],[4,2],[0,4]]",8,8,6,It is about the opinion on the division of the districts.,I like the shape of the district.,
response_000638,participant_000234,false,"[[3,4],[2,0],[1,3],[0,3],[4,2]]",9,5,7,The survey seems to test analytical and logical skills via graphical representation,"Basic visual feedback, logical reasoning and analysis of given data",No
response_000639,participant_000532,false,"[[4,2],[2,3],[4,3],[4,3],[3,2]]",2,3,6,Which map looked like it was more evenly distibuted,I tried to view each map and look at different factors that appeared to make the districts more fair,none
response_000640,participant_000533,false,"[[4,0],[4,2],[1,3],[1,3],[2,4]]",2,6,9,About the voting in cities,As per the given data,none
response_000641,participant_000534,false,"[[4,0],[0,4],[2,0],[3,1],[0,2]]",4,1,10,I used the shape in the beginning but then read the numbers.,I looked at how each district was split up by reading the numbers.,
response_000642,participant_000535,false,"[[0,4],[2,0],[4,0],[4,3],[4,1]]",7,4,9,I was asked to review some distribution maps and determine which one felt more fair.,"I think in order for a district to be fair, it needs to have a diverse group of people representing it.",
response_000643,participant_000536,false,"[[2,1],[1,3],[0,2],[3,0],[0,1]]",6,8,6,On maps,What I thought was the best,
response_000644,participant_000196,false,"[[2,1],[1,4],[2,4],[4,3],[3,0]]",6,9,8,what boundaries are more fair,i thought about who won and the shape of the boundaries,Good and quick survey
response_000645,participant_000266,false,"[[1,0],[2,0],[4,1],[3,2],[0,4]]",3,5,8,Which map is more fair,I would think a fair map would be more competitive with closer elections,
response_000646,participant_000159,false,"[[3,2],[2,1],[1,0],[2,0],[2,4]]",4,5,8,Which gerrymandered district looks more fair?,I tried not to allow overrepresentation of the largest group.,
response_000647,participant_000537,false,"[[3,0],[0,2],[4,1],[2,0],[3,2]]",1,1,4,"this was a little hard to figure out, but the clues helped and the red lines in the districts",I tried to pick the best districts that looked fair to me; it's so important right now,thanks a lot for bringing this to people's attention
response_000648,participant_000011,false,"[[3,0],[3,1],[3,2],[3,2],[0,1]]",3,3,6,about maps,it was fun,
response_000649,participant_000274,false,"[[3,0],[2,0],[0,3],[2,0],[1,3]]",1,2,10,Which map showed a more fair distribution,I think something that looks more like what the overall city voting is more fair.,
response_000650,participant_000538,false,"[[4,2],[1,0],[4,0],[3,4],[2,3]]",8,7,8,ABOUT VOTE DISTRIBUTION OF CITY AND DISTRICT,RESPONSE IS BASED ON MY OWN OPINION,THIS SURVEY GIVES NEW EXPERIENCE
response_000651,participant_000539,false,"[[2,3],[0,2],[4,0],[1,4],[0,2]]",1,1,10,Which factors play into gerrymandering and which map I believe was more fair.,My responses followed the directions.,
response_000652,participant_000480,false,"[[2,0],[2,3],[3,0],[2,0],[2,3]]",5,4,3,map based study,add more questions,
response_000653,participant_000540,false,"[[0,1],[1,2],[4,0],[2,0],[1,4]]",3,0,10,Which divisions are most fair for districts. For voting with blue green and yellow voters.,Based on intuition and my belief of whats fair. I looked at the divions and the outcomes and selected what I thought.,district divisions are dumb
response_000654,participant_000541,false,"[[2,4],[0,4],[0,3],[1,4],[2,3]]",8,10,10,what is the best distribution of the shape of the neighborhoods.,"neighborhood layout, which is more pleasant for the population in which it resides. in short choose the best layout between 2 examples.",ok
response_000655,participant_000258,false,"[[3,0],[2,3],[1,3],[2,1],[4,2]]",8,6,3,I looked at a map and see what was more fair.,I looked at the map and the results and then made my decisions.,Thank you for letting me take this survey.
response_000656,participant_000198,false,"[[1,3],[1,3],[1,4],[3,4],[1,0]]",5,4,7,maps and attributes,no it was fun,
